,YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT
1559,2000,Khalid El-Amin,PG,69.0,200,29.53,,73.5,93.0,,,27.5,32.0,10.59,,3.32
1560,2000,Vassil Evtimov,PF,81.75,262,27.56,,82.5,106.5,,,21.0,28.5,11.75,,3.52
1561,2000,Antonis Fotsis,SF,81.25,219,23.32,,80.5,106.0,,,27.0,30.0,11.6,,3.44
1562,2000,Eddie Gill,PG,71.75,176,24.03,,76.0,93.0,,,35.0,38.5,11.12,,3.18
1563,2000,Ceedric Goodwyn,SF-PF,78.0,238,27.5,,82.0,104.5,,,,,,,
1564,2000,Marcus Goree,SF-PF,79.5,239,26.58,,84.5,105.5,,,29.5,33.5,12.0,,3.25
1565,2000,A.J. Granger,SF,79.5,227,25.25,,81.5,103.0,,,30.0,34.0,10.73,,3.25
1566,2000,A.J. Guyton,PG-SG,72.75,175,23.24,,75.75,97.5,,,33.0,37.5,10.55,,3.22
1567,2000,Ron Hale,SG-SF,79.5,202,22.47,,83.0,104.5,,,29.5,34.5,12.58,,3.2
1568,2000,Jason Hart,PG,73.75,181,23.39,,78.0,97.5,,,29.5,33.5,11.7,,3.34
1569,2000,Donnell Harvey,PF,79.25,220,24.63,,84.5,105.5,,,33.0,32.5,11.23,,
1570,2000,Johnny Hemsley,SG-SF,74.75,200,25.16,,80.0,100.5,,,31.5,35.0,11.5,,3.19
1571,2000,Michael Hermon,SG-PG,74.75,195,24.53,,78.25,98.5,,,29.0,33.0,11.79,,3.25
1572,2000,Cory Hightower,SG-SF,77.5,183,21.42,,83.0,101.5,,,29.5,34.5,11.92,,3.37
1573,2000,Shaheen Holloway,PG,69.5,174,25.32,,70.0,91.0,,,,,11.22,,3.32
1574,2000,Eddie House,SG-PG,71.75,176.5,24.1,,75.5,95.0,,,29.5,38.5,11.12,,3.27
1575,2000,Jimmie Hunter,SG-PG,75.0,170,21.25,,80.0,100.0,,,29.0,36.0,11.23,,3.35
1576,2000,Jacob Jaacks,PF,81.25,238,25.34,,83.0,105.5,,,26.0,32.0,11.48,,3.58
1577,2000,Marko Jaric,SG-SF,78.5,210,23.96,,81.0,104.0,,,27.5,33.0,11.32,,3.28
1578,2000,Nate Johnson,SF,78.5,211.5,24.13,,80.5,104.0,,,27.0,33.5,11.9,,3.33
1579,2000,Kenyon Jones,PF-C,81.0,282,30.22,,85.0,108.0,,,28.5,30.0,12.44,,3.6
1580,2000,Mark Karcher,SG,76.0,218,26.53,,80.0,102.5,,,27.5,30.5,11.51,,3.4
1581,2000,Brandon Kurtz,PF-C,81.5,257,27.2,,83.25,106.5,,,,,,,
1582,2000,Dan Langhi,SF,81.0,197.5,21.16,,80.0,104.0,,,31.0,34.5,10.85,,3.24
1583,2000,Justin Love,PG-SG,73.5,205.5,26.74,,76.5,97.5,,,31.0,38.5,10.99,,3.31
1584,2000,Mark Madsen,PF,80.0,236.5,25.98,,84.5,104.5,,,30.5,33.5,12.12,,3.46
1585,2000,Dan McClintock,C-PF,83.0,250,25.51,,85.5,107.0,,,33.0,35.0,11.52,,3.33
1586,2000,Pete Mickeal,SG-SF,77.0,222,26.32,,81.5,103.5,,,28.0,34.5,10.83,,3.06
1587,2000,Brian Montonati,PF,80.75,215,23.18,,82.5,106.0,,,25.0,29.0,11.85,,3.53
1588,2000,Gabe Muoneke,PF-SF,78.25,244,28.01,,84.5,105.0,,,30.5,34.0,11.0,,3.4
1589,2000,Ndongo N'diaye,C,83.5,208,20.97,,87.5,112.5,,,24.5,27.5,13.16,,3.69
1590,2000,Eduardo Najera,PF-SF,78.5,234.5,26.75,,83.5,104.5,,,28.0,35.0,11.38,,3.45
1591,2000,Matthew Nielsen,PF,81.0,223,23.89,,82.5,106.0,,,26.0,29.0,11.28,,3.35
1592,2000,Chris Porter,SF-PF,77.5,214,25.05,,81.5,103.5,,,28.5,35.0,10.93,,3.2
1593,2000,Lavor Postell,SG,76.5,205,24.63,,80.5,101.5,,,33.5,36.5,11.79,,3.3
1594,2000,Igor Rakocevic,PG,74.5,184,23.31,,77.25,100.0,,,27.5,34.0,10.4,,3.1
1595,2000,Reed Rawlings,SG-SF,78.25,218,25.03,,81.25,104.0,,,28.5,33.5,11.1,,3.27
1596,2000,Michael Redd,SG-SF,76.75,214,25.54,,81.0,102.0,,,27.0,31.0,12.06,,3.34
1597,2000,Damon Reed,PF-C,80.5,228,24.73,,81.5,104.5,,,27.5,31.5,11.21,,3.31
1598,2000,Aubrey Reese,PG,70.75,189,26.54,,77.5,94.5,,,31.5,37.5,11.13,,3.25
1599,2000,Terrance Roberson,SF,77.5,209,24.46,,80.0,103.5,,,29.0,32.5,11.66,,
1600,2000,Pepe Sanchez,PG,75.0,194,24.25,,75.5,96.0,,,26.0,31.0,11.62,,3.44
1601,2000,Matt Santangelo,PG,72.0,177,24.0,,75.0,94.0,,,33.5,43.0,10.66,,3.06
1602,2000,Alex Scales,SG-PG,74.25,184.5,23.53,,81.0,97.5,,,38.5,42.5,10.98,,3.21
1603,2000,Karim Shabazz,C,83.5,224,22.59,,87.0,111.5,,,24.5,28.0,12.72,,3.36
1604,2000,Nick Sheppard,PF-C,81.5,273,28.89,,83.0,107.5,,,23.5,25.5,12.14,,3.52
1605,2000,Mike Smith,SF,78.5,198,22.59,,80.5,103.0,,,33.0,21.0,11.32,,3.22
1606,2000,Jarrett Stephens,PF,77.25,258,30.39,,81.25,103.0,,,27.0,29.0,11.98,,3.46
1607,2000,Bootsy Thornton,SG,75.5,194.5,23.99,,78.5,101.5,,,26.5,31.0,12.08,,3.33
1608,2000,Jaquay Walls,PG,73.25,165.5,21.68,,74.5,96.5,,,28.5,35.5,10.75,,3.23
1609,2000,Jameel Watkins,PF-C,81.5,244.5,25.88,,90.0,110.0,,,28.0,30.5,12.38,,3.45
