player_name,age,player_height,player_weight,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,usg_pct,ts_pct,ast_pct,season,POS,BMI,BF,WNGSPN,STNDRCH,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT
Terence Davis,25,76.0,201.0,,Undrafted,Undrafted,30,10.4,3.1,1.3,4.4,0.244,0.543,0.107,2021-22,SG,24.05,0.041,80.75,101.0,29.5,34.0,10.69,2.96,3.28
Terrance Ferguson,21,79.0,190.0,2017.0,1,21,74,6.9,1.9,1.0,3.9,0.104,0.566,0.046,2018-19,SG-SF,21.58,0.058,80.75,103.0,28.5,38.0,11.16,3.22,3.32
Terrance Roberson,24,79.0,215.0,,Undrafted,Undrafted,3,0.0,0.3,0.3,-15.6,0.134,0.0,0.111,2000-01,SF,24.46,,80.0,103.5,29.0,32.5,11.66,,
Terrence Jones,22,81.0,252.0,2012.0,1,18,76,12.1,6.9,1.1,4.1,0.185,0.577,0.067,2013-14,PF-SF,27.51,0.077,86.25,107.0,29.5,34.5,11.57,,3.4
Terrence Ross,30,78.0,206.0,2012.0,1,8,46,15.6,3.4,2.3,-8.8,0.23,0.53,0.133,2020-21,SG-SF,22.72,0.032,79.25,100.5,31.0,37.5,11.78,,3.28
Terrence Williams,23,78.0,220.0,2009.0,1,11,78,8.4,4.5,2.9,-8.3,0.217,0.459,0.224,2009-10,SG-SF,25.28,0.051,81.0,103.5,30.5,37.0,11.15,,3.18
Terry Rozier,29,73.0,190.0,2015.0,1,16,63,21.1,4.1,5.1,-6.2,0.262,0.517,0.22,2022-23,PG-SG,25.44,0.056,80.25,98.5,33.0,38.0,10.84,2.84,3.15
Thaddeus Young,26,80.0,230.0,2007.0,1,12,79,17.9,6.0,2.3,-11.6,0.241,0.512,0.114,2013-14,SF,24.42,0.049,83.5,106.0,34.5,37.0,11.06,,3.19
Thanasis Antetokounmpo,29,78.0,219.0,2014.0,2,51,48,3.6,2.1,0.5,-10.1,0.155,0.577,0.071,2021-22,SF,24.17,0.0605,84.0,104.5,31.5,39.5,11.39,3.05,3.18
Theo Maledon,20,76.0,175.0,2020.0,2,34,65,10.1,3.2,3.5,-16.5,0.188,0.489,0.197,2020-21,PG,22.81,0.028,80.75,100.5,,,,,
Theo Pinson,23,78.0,218.0,,Undrafted,Undrafted,18,4.5,2.0,1.2,-0.6,0.191,0.49,0.167,2018-19,SG-SF,25.04,0.0735,82.75,103.5,27.0,34.0,11.53,3.11,3.22
Theron Smith,24,80.0,225.0,,Undrafted,Undrafted,33,3.2,3.5,0.8,-16.7,0.151,0.367,0.094,2004-05,PF-SF,26.7,0.093,82.25,104.5,28.5,32.0,10.99,,3.1
Thomas Bryant,23,82.0,248.0,2017.0,2,42,10,14.3,6.1,1.5,-2.1,0.163,0.704,0.079,2020-21,PF-C,26.23,0.094,90.0,112.5,25.5,33.0,11.42,3.12,3.37
Thomas Robinson,24,82.0,237.0,2012.0,1,5,54,5.7,5.6,0.6,-0.6,0.195,0.502,0.07,2014-15,PF,26.99,0.05,87.25,106.0,28.5,35.5,11.96,,3.17
Thomas Welsh,23,84.0,255.0,2018.0,2,58,11,1.6,0.4,0.5,2.3,0.153,0.648,0.2,2018-19,PF-C,25.61,0.109,84.0,109.5,,,,,
Thon Maker,22,85.0,221.0,2016.0,1,10,64,5.0,3.2,0.7,0.9,0.148,0.53,0.066,2018-19,PF,21.65,0.0605,87.0,110.5,32.0,36.5,11.15,3.09,3.33
Tiago Splitter,28,83.0,240.0,2007.0,1,28,81,10.3,6.4,1.6,10.3,0.183,0.609,0.099,2012-13,C-PF,24.21,0.053,86.0,109.5,26.0,31.5,11.65,,3.38
Tim Hardaway Jr.,27,78.0,205.0,2013.0,1,24,65,18.1,3.4,2.4,-9.1,0.246,0.527,0.125,2018-19,SG,23.95,0.0605,79.0,101.0,31.5,37.5,10.68,2.93,3.25
Tito Maddox,22,76.0,190.0,2002.0,2,37,9,1.2,0.8,0.6,-5.3,0.237,0.354,0.217,2002-03,PG,25.0,,77.0,99.0,27.0,32.5,12.2,,3.24
Tobias Harris,26,81.0,235.0,2011.0,1,19,82,20.0,7.9,2.8,0.4,0.225,0.592,0.126,2018-19,SF-PF,25.42,0.084,83.0,103.5,31.5,37.5,10.96,,3.17
Tomas Satoransky,28,79.0,210.0,2012.0,2,32,65,9.9,3.9,5.4,-1.5,0.165,0.533,0.269,2019-20,PG-SG,22.88,0.052,79.25,100.0,,,,,
Toney Douglas,25,74.0,185.0,2009.0,1,29,81,10.6,3.0,3.0,2.6,0.199,0.534,0.202,2010-11,PG,24.19,0.052,78.0,97.5,28.0,32.5,10.63,,3.03
Tony Allen,25,76.0,213.0,2004.0,1,25,33,11.5,3.8,1.7,-1.7,0.22,0.596,0.12,2006-07,SG,26.39,0.067,81.0,102.0,31.5,36.5,10.7,,3.19
Tony Bobbitt,25,76.0,190.0,,Undrafted,Undrafted,2,2.5,1.5,0.0,-4.2,0.195,0.5,0.0,2004-05,SG,23.28,0.073,79.0,100.0,,,,,
